Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Longitude,Latitude,Mapped Location
2868,H70CAREF,HWY 70 S & CARNAVON PKWY EB,0,0,3,WEST END,-86.890967,36.089624,"(36.089624, -86.890967)"
2869,H70VAUEN,HWY 70 S & VAUGHN'S GAP RD EB,0,0,3,WEST END,-86.885446,36.092522,"(36.092522, -86.885446)"
2870,H70BROE,HWY 70 S & BROOK HOLLOW RD EB,0,0,3,WEST END,-86.881717,36.094329,"(36.094329, -86.881717)"
2871,H70PEREN,HWY 70 S & PERCY WARNER BLVD EB,0,0,3,WEST END,-86.87764,36.096279,"(36.096279, -86.877640)"
1066,HARHAREN,HARDING PIKE & HARDING PL EB,0,1,3,WEST END,-86.870292,36.101951,"(36.101951, -86.870292)"
1061,HARLEANN,HARDING PIKE & LEAKE AVE NB,0,0,3,WEST END,-86.868449,36.105198,"(36.105198, -86.868449)"
2874,HARCLAEN,HARDING PIKE & CLAREDON AVE EB,0,0,3,WEST END,-86.861823,36.114355,"(36.114355, -86.861823)"
1074,HARBELNM,HARDING PIKE & BELLE MEADE BLVD NB,0,0,3,WEST END,-86.852883,36.12112,"(36.121120, -86.852883)"
2031,HARWODEN,HARDING PIKE & WOODMONT BLVD,0,1,3,WEST END,-86.84909,36.123799,"(36.123799, -86.849090)"
624,CXIWTBRG,WHITE BRIDGE STATION INBOUND,0,1,3,WEST END,-86.858282,36.150021,"(36.150021, -86.858282)"
2054,WHICHASF,WHITE BRIDGE PIKE & CHARLOTTE SHONE,0,1,3,WEST END,-86.858017,36.149381,"(36.149381, -86.858017)"
2056,WHICORSF,WHITE BRIDGE PIKE & CORBETT LN SB,0,0,3,WEST END,-86.8578,36.143101,"(36.143101, -86.857800)"
2061,WHIKENSN,WHITE BRIDGE PIKE & KENDALL SB,0,0,3,WEST END,-86.857509,36.139637,"(36.139637, -86.857509)"
2064,WHIKNOSN,WHITE BRIDGE PIKE & KNOB DR SB,0,0,3,WEST END,-86.857765,36.137958,"(36.137958, -86.857765)"
2081,WHISTOSN,WHITE BRIDGE PIKE & STONEWAY TRL SB,0,1,3,WEST END,-86.858142,36.136551,"(36.136551, -86.858142)"
2072,WHIVINSM,WHITE BRIDGE PIKE & VINE RIDGE DR S,0,0,3,WEST END,-86.858212,36.133702,"(36.133702, -86.858212)"
2082,WHIBROSN,WHITE BRIDGE PIKE & BROOKWOOD PL SB,0,1,3,WEST END,-86.857816,36.132243,"(36.132243, -86.857816)"
2062,WHIFOUSF,WHITE BRIDGE PIKE & FOUNTAIN PL SB,0,1,3,WEST END,-86.856592,36.130672,"(36.130672, -86.856592)"
2078,WHIBROEF,WHITE BRIDGE PIKE & BROOKWOOD TR SB,0,1,3,WEST END,-86.854225,36.129227,"(36.129227, -86.854225)"
2075,WHIPOSSN,WHITE BRIDGE PIKE & POST RD SB,1,1,3,WEST END,-86.852227,36.128043,"(36.128043, -86.852227)"
2032,WESKENEN,WEST END AVE & KENNER AVE EB,0,1,3,WEST END,-86.846553,36.125704,"(36.125704, -86.846553)"
2048,HARWOOEN,HARDING PIKE & WOODLAWN DR EB,0,1,3,WEST END,-86.844086,36.127362,"(36.127362, -86.844086)"
2042,HARWOOEM,HARDING PIKE & WOODLAWN DR EB,1,1,3,WEST END,-86.842138,36.128439,"(36.128439, -86.842138)"
1094,HARVINEN,HARDING PIKE & VINE CT EB,0,0,3,WEST END,-86.83965,36.129645,"(36.129645, -86.839650)"
1062,HARCHEEN,HARDING PIKE & CHEROKEE RD EB,0,0,3,WEST END,-86.837902,36.130204,"(36.130204, -86.837902)"
1071,WESLAUEF,WEST END AVE & LAUDERDALE RD EB,0,1,3,WEST END,-86.836713,36.130596,"(36.130596, -86.836713)"
1097,WESWHIEN,WEST END AVE & MOCKING BIRD RD EB,0,1,3,WEST END,-86.835718,36.130925,"(36.130925, -86.835718)"
1099,HARWILEN,WEST END AVE & WILSON BLVD EB,0,1,3,WEST END,-86.834471,36.131353,"(36.131353, -86.834471)"
2024,WESCAREN,WEST END AVE & CARDEN AVE EB,0,0,3,WEST END,-86.831601,36.132223,"(36.132223, -86.831601)"
2034,WESLEOEN,WEST END AVE  & LEONARD AVE EB,0,1,3,WEST END,-86.829728,36.132893,"(36.132893, -86.829728)"
2026,WESCRAEN,WEST END AVE & CRAIGHEAD AVE EB,0,1,3,WEST END,-86.828013,36.133523,"(36.133523, -86.828013)"
2022,WESBOWEN,WEST END AVE & BOWLING AVE EB,0,1,3,WEST END,-86.825638,36.13431,"(36.134310, -86.825638)"
2028,WESELMEN,WEST END AVE & ELMINGTON AVE EB,0,1,3,WEST END,-86.823993,36.13499,"(36.134990, -86.823993)"
2038,WES440EM,WEST END AVE & I-440 RAMP EB,0,1,3,WEST END,-86.82002,36.138294,"(36.138294, -86.820020)"
2039,WESMUREF,WEST END AVE & MURPHY RD EB,0,1,3,WEST END,-86.818647,36.139641,"(36.139641, -86.818647)"
2019,WESACKEN,WEST END AVE & ACKLEN PARK DR EB,0,1,3,WEST END,-86.817567,36.140655,"(36.140655, -86.817567)"
2017,WES31AEM,WEST END AVE & 31ST AVE S EB,0,1,3,WEST END,-86.814774,36.143076,"(36.143076, -86.814774)"
2015,WES29AEF,WEST END AVE & 29TH AVE S EB,0,1,3,WEST END,-86.813385,36.144317,"(36.144317, -86.813385)"
2013,WES28AEM,WEST END AVE & 28TH AVE S EB,0,1,3,WEST END,-86.81158,36.145389,"(36.145389, -86.811580)"
2041,WESNATEN,WEST END AVE & NATCHEZ TR EB,0,1,3,WEST END,-86.809984,36.14607,"(36.146070, -86.809984)"
2010,WES25AEN,WEST END AVE & 25TH AVE S EB,0,1,3,WEST END,-86.808497,36.146854,"(36.146854, -86.808497)"
2008,WES24AEN,WEST END AVE & 24TH AVE S EB,0,1,3,WEST END,-86.806545,36.147828,"(36.147828, -86.806545)"
2006,WES23AEN,WEST END AVE & 23RD AVE S EB,0,1,3,WEST END,-86.804673,36.14873,"(36.148730, -86.804673)"
4274,WESLOUEN,WEST END AVE & LOUISE AVE EB,0,0,3,WEST END,-86.803507,36.149248,"(36.149248, -86.803507)"
2003,WES21AEN,WEST END AVE & 21ST AVE S EB,1,0,3,WEST END,-86.801522,36.150192,"(36.150192, -86.801522)"
2001,WES20AEN,WEST END AVE & 20TH AVE S EB,0,1,3,WEST END,-86.799394,36.151248,"(36.151248, -86.799394)"
2036,WESLYLEN,WEST END AVE & LYLE AVE EB,0,1,3,WEST END,-86.798491,36.151674,"(36.151674, -86.798491)"
1999,WES19AEN,WEST END AVE & 19TH AVE S EB,1,1,3,WEST END,-86.797482,36.152168,"(36.152168, -86.797482)"
1997,WES18AEN,WEST END AVE & 18TH AVE S EB,0,1,3,WEST END,-86.796184,36.152868,"(36.152868, -86.796184)"
1995,WES17AEN,WEST END AVE & 17TH AVE S EB,0,1,3,WEST END,-86.794468,36.153696,"(36.153696, -86.794468)"
1993,WES16AEN,WEST END AVE & 16TH AVE S EB,0,1,3,WEST END,-86.793374,36.154016,"(36.154016, -86.793374)"
484,BRO11AEN,BROADWAY AVE & 11TH AVE N EB,0,0,3,WEST END,-86.786292,36.157036,"(36.157036, -86.786292)"
302,9ACHUNN,9TH AVE N & CHURCH ST NB,0,1,3,WEST END,-86.784363,36.161206,"(36.161206, -86.784363)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,3,WEST END,-86.783903,36.163277,"(36.163277, -86.783903)"
2649,6AVDEANN,6TH AVE N & DEADERICK ST NB,1,0,3,WEST END,-86.782714,36.164724,"(36.164724, -86.782714)"
2650,6AVCHANN,6TH AVE N & CHARLOTTE AVE NB,0,1,3,WEST END,-86.783095,36.165268,"(36.165268, -86.783095)"
2100,WOON1SEF,WOODLAND ST & S 2ND ST EB,0,1,4,SHELBY,-86.771159,36.169429,"(36.169429, -86.771159)"
2102,WOO5SEN,WOODLAND ST & S 5TH ST EB,0,1,4,SHELBY,-86.764955,36.171678,"(36.171678, -86.764955)"
236,5SRUSSN,S 5TH ST & RUSSELL ST SB,0,0,4,SHELBY,-86.764262,36.170853,"(36.170853, -86.764262)"
231,S5SFATSN,S 5TH ST & FATHERLAND ST SB,0,0,4,SHELBY,-86.763587,36.169865,"(36.169865, -86.763587)"
239,SHE5SEM,SHELBY AVE & S 5TH ST EB,0,0,4,SHELBY,-86.761605,36.16779,"(36.167790, -86.761605)"
1889,SHE6SEM,SHELBY AVE & S 6TH ST EB,0,1,4,SHELBY,-86.75982,36.168406,"(36.168406, -86.759820)"
1892,SHE7SEN,SHELBY AVE & S 7TH ST EB,0,0,4,SHELBY,-86.757955,36.169168,"(36.169168, -86.757955)"
1893,SHE8SEN,SHELBY AVE & S 8TH ST EB,0,0,4,SHELBY,-86.756272,36.169855,"(36.169855, -86.756272)"
1894,SHE9SEN,SHELBY AVE  & S 9TH ST EB,0,0,4,SHELBY,-86.754309,36.170613,"(36.170613, -86.754309)"
1872,SHE11SEN,SHELBY AVE & S 11TH ST EB,0,0,4,SHELBY,-86.750954,36.171202,"(36.171202, -86.750954)"
1876,SHE13SEN,SHELBY AVE & S 13TH ST EB,0,0,4,SHELBY,-86.748273,36.170915,"(36.170915, -86.748273)"
1878,SHE14SEN,SHELBY AVE & S 14TH ST EB,0,0,4,SHELBY,-86.74695,36.17079,"(36.170790, -86.746950)"
1880,SHE15SEN,SHELBY AVE & S 15TH ST EB,0,0,4,SHELBY,-86.745076,36.17062,"(36.170620, -86.745076)"
1882,SHE16SEN,SHELBY AVE & S 16TH ST EB,0,0,4,SHELBY,-86.743113,36.17044,"(36.170440, -86.743113)"
1884,SHE17SEN,SHELBY AVE & S 17TH ST EB,0,0,4,SHELBY,-86.74041,36.170207,"(36.170207, -86.740410)"
1886,SHE18SEN,SHELBY AVE & S 18TH AVE EB,0,0,4,SHELBY,-86.73921,36.170091,"(36.170091, -86.739210)"
1888,SHE19SEN,SHELBY AVE & S 19TH ST EB,0,0,4,SHELBY,-86.73746,36.169965,"(36.169965, -86.737460)"
102,19SLILNN,S 19TH ST & LILLIAN ST NB,0,0,4,SHELBY,-86.737189,36.171492,"(36.171492, -86.737189)"
101,19SFATNN,S 19TH ST & FATHERLAND ST NB,0,0,4,SHELBY,-86.737058,36.172884,"(36.172884, -86.737058)"
2992,FAT16SWN,FATHERLAND ST & S 16TH ST NB,0,0,4,SHELBY,-86.742382,36.173458,"(36.173458, -86.742382)"
2994,16SHOLNN,S 16TH ST & HOLLY ST NB,0,0,4,SHELBY,-86.742078,36.175431,"(36.175431, -86.742078)"
2995,16SWOONN,16TH ST & WOODLAND ST NB,0,0,4,SHELBY,-86.741876,36.176735,"(36.176735, -86.741876)"
2997,N16GARNN,16TH ST N & GARTLAND AVE NB,0,0,4,SHELBY,-86.741594,36.17886,"(36.178860, -86.741594)"
2998,N16ORDNN,N 16TH ST & ORDWAY PL NB,0,0,4,SHELBY,-86.741437,36.179699,"(36.179699, -86.741437)"
84,16SSTRNN,N 16TH ST & STRATTON AVE NB,0,0,4,SHELBY,-86.741144,36.181789,"(36.181789, -86.741144)"
77,16SEASNN,N 16TH ST & EASTLAND AVE NB,0,0,4,SHELBY,-86.740997,36.182851,"(36.182851, -86.740997)"
832,EASSCOEN,EASTLAND AVE & SCOTT AVE EB,0,0,4,SHELBY,-86.734333,36.182456,"(36.182456, -86.734333)"
3033,EASPORWN,EASTLAND AVE & PORTER RD WB,0,0,4,SHELBY,-86.733121,36.182455,"(36.182455, -86.733121)"
3001,PORFRANM,PORTER RD & FRANKLIN AVE NB,0,0,4,SHELBY,-86.732503,36.183464,"(36.183464, -86.732503)"
1781,PORTILNN,PORTER RD & TILLMAN LN NB,0,0,4,SHELBY,-86.731414,36.184901,"(36.184901, -86.731414)"
3002,PORWATNN,PORTER RD & WATERS AVE NB,0,0,4,SHELBY,-86.730302,36.186374,"(36.186374, -86.730302)"
1778,PORGRENN,PORTER RD & GREENWOOD AVE NB,0,0,4,SHELBY,-86.729414,36.18823,"(36.188230, -86.729414)"
3003,PORCARNF,PORTER RD & CARTER AVE NB,0,0,4,SHELBY,-86.728684,36.189552,"(36.189552, -86.728684)"
3006,PORMCKNN,PORTER RD & MCKENNEL DR NB,0,0,4,SHELBY,-86.726639,36.192917,"(36.192917, -86.726639)"
4303,PORBRANM,PORTER RD & BRANCH ST NB,0,0,4,SHELBY,-86.725595,36.194256,"(36.194256, -86.725595)"
4304,PORRIVEN,PORTER RD & RIVERSIDE DR EB,0,0,4,SHELBY,-86.723809,36.195308,"(36.195308, -86.723809)"
1812,RIVDORNM,RIVERSIDE DR & DORCHESTER AVE NB,0,0,4,SHELBY,-86.722943,36.198567,"(36.198567, -86.722943)"
1814,RIVPIENN,RIVERSIDE DR & PIEDMONT AVE NB,0,0,4,SHELBY,-86.722604,36.201567,"(36.201567, -86.722604)"
1770,PIEPINEN,PIEDMONT AVE & PINEWOOD RD EB,0,0,4,SHELBY,-86.717643,36.20135,"(36.201350, -86.717643)"
1445,MCGRIVWF,MCGAVOCK PIKE & RIVERSIDE DR WB,0,0,4,SHELBY,-86.724902,36.204631,"(36.204631, -86.724902)"
4306,STRUPLSN,STRATFORD AVE & UPLAND DR SB,0,0,4,SHELBY,-86.717114,36.198068,"(36.198068, -86.717114)"
3020,PORROSEN,PORTER RD & ROSEBANK AVE EB,0,0,4,SHELBY,-86.708783,36.195425,"(36.195425, -86.708783)"
1824,ROSSHESN,ROSEBANK AVE & SHERIDAN RD SB,0,0,4,SHELBY,-86.708898,36.192586,"(36.192586, -86.708898)"
1897,SHEDUGWF,SHERIDAN RD & DUGGER DR WB,0,0,4,SHELBY,-86.712467,36.192561,"(36.192561, -86.712467)"
3023,SHEHAYWN,SHERIDAN RD & HAYDEN DR WB,0,0,4,SHELBY,-86.71471,36.193116,"(36.193116, -86.714710)"
3025,SHEPREWN,SHERIDAN RD & PRESTON DR WB,0,0,4,SHELBY,-86.717,36.193287,"(36.193287, -86.717000)"
1795,PRECARSN,PRESTON DR & CARTER AVE SB,0,0,4,SHELBY,-86.717963,36.188479,"(36.188479, -86.717963)"
3030,PRERBKSN,PRESTON DR & ROSEBANK AVE SB,0,0,4,SHELBY,-86.718127,36.186796,"(36.186796, -86.718127)"
1821,ROSDALWF,ROSEBANK AVE & DALEBROOK LN WB,0,0,4,SHELBY,-86.720147,36.186592,"(36.186592, -86.720147)"
1823,ROSROBWN,ROSEBANK AVE & ROBERTA ST WB,0,0,4,SHELBY,-86.722395,36.186701,"(36.186701, -86.722395)"
1820,ROSCREWN,ROSEBANK AVE & CRESENT HILL RD WB,0,0,4,SHELBY,-86.724183,36.186861,"(36.186861, -86.724183)"
1822,ROSRIVWN,ROSEBANK AVE & RIVERSIDE DR WB,0,1,4,SHELBY,-86.725656,36.187071,"(36.187071, -86.725656)"
1778,PORGRENN,PORTER RD & GREENWOOD AVE NB,0,0,4,SHELBY,-86.729414,36.18823,"(36.188230, -86.729414)"
3003,PORCARNF,PORTER RD & CARTER AVE NB,0,0,4,SHELBY,-86.728684,36.189552,"(36.189552, -86.728684)"
3006,PORMCKNN,PORTER RD & MCKENNEL DR NB,0,0,4,SHELBY,-86.726639,36.192917,"(36.192917, -86.726639)"
1812,RIVDORNM,RIVERSIDE DR & DORCHESTER AVE NB,0,0,4,SHELBY,-86.722943,36.198567,"(36.198567, -86.722943)"
1814,RIVPIENN,RIVERSIDE DR & PIEDMONT AVE NB,0,0,4,SHELBY,-86.722604,36.201567,"(36.201567, -86.722604)"
1770,PIEPINEN,PIEDMONT AVE & PINEWOOD RD EB,0,0,4,SHELBY,-86.717643,36.20135,"(36.201350, -86.717643)"
4307,MCGSTRWM,MCGAVOCK PIKE & STRATFORD AVE WB,0,0,4,SHELBY,-86.719288,36.207101,"(36.207101, -86.719288)"
1445,MCGRIVWF,MCGAVOCK PIKE & RIVERSIDE DR WB,0,0,4,SHELBY,-86.724902,36.204631,"(36.204631, -86.724902)"
1442,MCGHUFWN,MCGAVOCK PIKE & HUFFINE ST WB,0,0,4,SHELBY,-86.729218,36.204271,"(36.204271, -86.729218)"
1447,MCGSCOWM,MCGAVOCK PIKE & SCOTT AVE WB,0,0,4,SHELBY,-86.731595,36.204474,"(36.204474, -86.731595)"
1852,SCOKELSN,SCOTT AVE & KELLER AVE SB,0,0,4,SHELBY,-86.732445,36.203224,"(36.203224, -86.732445)"
1848,SCOLITSN,SCOTT AVE & LITTON AVE SB,0,0,4,SHELBY,-86.732697,36.201955,"(36.201955, -86.732697)"
1855,SCOMONSN,SCOTT AVE & MONETTA AVE SB,0,0,4,SHELBY,-86.732986,36.200411,"(36.200411, -86.732986)"
1857,SCOOTASN,SCOTT AVE & OTAY AVE SB,0,0,4,SHELBY,-86.7332,36.199072,"(36.199072, -86.733200)"
1851,SCOJEASN,SCOTT AVE & JEANS CT SB,0,0,4,SHELBY,-86.732298,36.197263,"(36.197263, -86.732298)"
1845,SCOCAHSN,SCOTT AVE & CAHAL AVE SB,0,0,4,SHELBY,-86.732697,36.195777,"(36.195777, -86.732697)"
1847,SCOCHESN,SCOTT AVE & CHESTER AVE SB,0,0,4,SHELBY,-86.732864,36.194746,"(36.194746, -86.732864)"
1859,SCOSTRSN,SCOTT AVE & STRAIGHTWAY AVE SB,0,0,4,SHELBY,-86.733226,36.192634,"(36.192634, -86.733226)"
621,CHASHASN,CHAPEL AVE & SHARPE AVE SB,0,0,4,SHELBY,-86.737914,36.187903,"(36.187903, -86.737914)"
1862,SHA16SWM,SHARPE AVE & N 16TH ST WB,0,0,4,SHELBY,-86.739715,36.188038,"(36.188038, -86.739715)"
4310,SHA14SWN,SHARPE AVE & N 14TH S WB,0,0,4,SHELBY,-86.742644,36.18837,"(36.188370, -86.742644)"
67,14SBENSN,N 14TH ST & BENJAMIN ST SB,0,0,4,SHELBY,-86.743494,36.186878,"(36.186878, -86.743494)"
3242,14SEASSN,N 14TH ST & EASTLAND AVE SB,0,0,4,SHELBY,-86.745036,36.183504,"(36.183504, -86.745036)"
64,14SCALSN,N 14TH ST & CALVIN AVE SB,0,0,4,SHELBY,-86.745228,36.181379,"(36.181379, -86.745228)"
3243,14SGARSN,N 14TH ST & GARTLAND AVE SB,0,0,4,SHELBY,-86.745566,36.179227,"(36.179227, -86.745566)"
75,14SWOOSN,N 14TH ST & WOODLAND ST SB,0,0,4,SHELBY,-86.745825,36.177183,"(36.177183, -86.745825)"
3020,PORROSEN,PORTER RD & ROSEBANK AVE EB,0,0,4,SHELBY,-86.708783,36.195425,"(36.195425, -86.708783)"
1824,ROSSHESN,ROSEBANK AVE & SHERIDAN RD SB,0,0,4,SHELBY,-86.708898,36.192586,"(36.192586, -86.708898)"
1897,SHEDUGWF,SHERIDAN RD & DUGGER DR WB,0,0,4,SHELBY,-86.712467,36.192561,"(36.192561, -86.712467)"
3023,SHEHAYWN,SHERIDAN RD & HAYDEN DR WB,0,0,4,SHELBY,-86.71471,36.193116,"(36.193116, -86.714710)"
3025,SHEPREWN,SHERIDAN RD & PRESTON DR WB,0,0,4,SHELBY,-86.717,36.193287,"(36.193287, -86.717000)"
1795,PRECARSN,PRESTON DR & CARTER AVE SB,0,0,4,SHELBY,-86.717963,36.188479,"(36.188479, -86.717963)"
3030,PRERBKSN,PRESTON DR & ROSEBANK AVE SB,0,0,4,SHELBY,-86.718127,36.186796,"(36.186796, -86.718127)"
1821,ROSDALWF,ROSEBANK AVE & DALEBROOK LN WB,0,0,4,SHELBY,-86.720147,36.186592,"(36.186592, -86.720147)"
1823,ROSROBWN,ROSEBANK AVE & ROBERTA ST WB,0,0,4,SHELBY,-86.722395,36.186701,"(36.186701, -86.722395)"
1820,ROSCREWN,ROSEBANK AVE & CRESENT HILL RD WB,0,0,4,SHELBY,-86.724183,36.186861,"(36.186861, -86.724183)"
1822,ROSRIVWN,ROSEBANK AVE & RIVERSIDE DR WB,0,1,4,SHELBY,-86.725656,36.187071,"(36.187071, -86.725656)"
1907,EASWILWF,EASTLAND AVE & WILSONWOOOD PL WB,0,0,4,SHELBY,-86.728162,36.181989,"(36.181989, -86.728162)"
3033,EASPORWN,EASTLAND AVE & PORTER RD WB,0,0,4,SHELBY,-86.733121,36.182455,"(36.182455, -86.733121)"
834,EASSCOWF,EASTLAND AVE & SCOTT AVE WB,0,0,4,SHELBY,-86.734586,36.182596,"(36.182596, -86.734586)"
835,EASSETWN,EASTLAND AVE & SETLIFF PL WB,0,0,4,SHELBY,-86.737687,36.18285,"(36.182850, -86.737687)"
833,EASBENWN,EASTLAND AVE & BENSON ST WB,0,0,4,SHELBY,-86.738979,36.182942,"(36.182942, -86.738979)"
3034,16SSTRSN,N 16TH ST & STRATTON AVE SB,0,0,4,SHELBY,-86.741177,36.182324,"(36.182324, -86.741177)"
79,16SGARSN,N 16TH ST & GARTLAND AVE SB,0,0,4,SHELBY,-86.741661,36.179065,"(36.179065, -86.741661)"
3037,16SWOOSN,16TH ST & WOODLAND ST SB,0,0,4,SHELBY,-86.741988,36.177012,"(36.177012, -86.741988)"
3038,16SHOLSN,S 16TH ST & HOLLY ST SB,0,0,4,SHELBY,-86.742213,36.175539,"(36.175539, -86.742213)"
3040,16SFATSN,16TH ST & FATHERLAND ST SB,0,0,4,SHELBY,-86.742506,36.173467,"(36.173467, -86.742506)"
887,FAT18SEN,FATHERLAND ST & S 18TH ST EB,0,0,4,SHELBY,-86.73886,36.17301,"(36.173010, -86.738860)"
3042,FAT19SEN,FATHERLAND ST & S 19TH ST EB,0,0,4,SHELBY,-86.737132,36.172867,"(36.172867, -86.737132)"
103,19SSHESN,S 19TH ST & SHELBY AVE EB,0,0,4,SHELBY,-86.737493,36.170153,"(36.170153, -86.737493)"
1885,SHE18SWN,SHELBY AVE & 18TH ST WB,0,0,4,SHELBY,-86.738918,36.170198,"(36.170198, -86.738918)"
4311,SHE17SWN,SHELBY AVE & S 17TH ST WB,0,0,4,SHELBY,-86.740096,36.170314,"(36.170314, -86.740096)"
1881,SHE15SWF,SHELBY AVE & S 15TH ST WB,0,0,4,SHELBY,-86.744695,36.170646,"(36.170646, -86.744695)"
1879,SHE14SWN,SHELBY AVE & S 14TH ST WB,0,0,4,SHELBY,-86.746613,36.170861,"(36.170861, -86.746613)"
1875,SHE13SWF,SHELBY AVE & S 13TH ST WB,0,0,4,SHELBY,-86.748329,36.171022,"(36.171022, -86.748329)"
1871,SHE10SWN,SHELBY AVE & S 10TH ST WB,1,0,4,SHELBY,-86.751834,36.171413,"(36.171413, -86.751834)"
1895,SHE9SWM,SHELBY AVE & S 9TH ST WB,0,0,4,SHELBY,-86.754546,36.170604,"(36.170604, -86.754546)"
4313,SHE8SWN,SHELBY AVE & S 8TH ST WB,0,0,4,SHELBY,-86.756138,36.170033,"(36.170033, -86.756138)"
1891,SHE7SWN,SHELBY AVE & S 7TH ST WB,0,0,4,SHELBY,-86.757731,36.169364,"(36.169364, -86.757731)"
1890,SHE6SWM,SHELBY AVE & S 6TH ST WB,1,0,4,SHELBY,-86.759952,36.168525,"(36.168525, -86.759952)"
240,SHE5SWN,SHELBY AVE & S 5TH ST WB,1,0,4,SHELBY,-86.761885,36.167868,"(36.167868, -86.761885)"
4314,5SFATNN,S 5TH ST & FATHERLAND ST NB,0,0,4,SHELBY,-86.763374,36.16974,"(36.169740, -86.763374)"
237,5SRUSNN,S 5TH ST & RUSSELL ST NB,0,0,4,SHELBY,-86.764058,36.170758,"(36.170758, -86.764058)"
2103,WOO5SWN,WOODLAND ST & S 5TH ST WB,1,1,4,SHELBY,-86.764564,36.171969,"(36.171969, -86.764564)"
2115,WOOINTWN,WOODLAND ST & INTERSTATE DR WB,0,0,4,SHELBY,-86.76841,36.1705,"(36.170500, -86.768410)"
2101,WOOINTWM,WOODLAND ST & INTERSTATE DR WB,0,1,4,SHELBY,-86.77089,36.169589,"(36.169589, -86.770890)"
2099,WOO1SWM,WOODLAND ST & S 1ST ST WB,0,1,4,SHELBY,-86.771686,36.169304,"(36.169304, -86.771686)"
1963,UNI2AWN,UNION ST & 2ND AVE WB,0,0,4,SHELBY,-86.777565,36.166215,"(36.166215, -86.777565)"
3867,UNI3AWF,UNION ST & 3RD AVE N WB,0,1,4,SHELBY,-86.778849,36.165558,"(36.165558, -86.778849)"
2585,UNI4AWN,UNION ST & 4TH AVE N WB,0,1,4,SHELBY,-86.77982,36.165224,"(36.165224, -86.779820)"
4197,MCSHERM,MUSIC CITY STAR HERMITAGE STATION,1,1,6,LEBANON ROAD,-86.60561,36.190235,"(36.190235, -86.605610)"
4206,ANDTYLNN,ANDREW JACKSON PKWY & TYLER DR NB,0,0,6,LEBANON ROAD,-86.608466,36.197284,"(36.197284, -86.608466)"
4207,ANDRACNN,ANDREW JACKSON PKWY & RACHEL DONELSON PASS NB,0,0,6,LEBANON ROAD,-86.607921,36.200118,"(36.200118, -86.607921)"
4208,ANDRSQNN,ANDREW JACKSON PKWY & RACHELS SQUARE DR NB,0,0,6,LEBANON ROAD,-86.607401,36.201372,"(36.201372, -86.607401)"
4209,ANDRVWNN,ANDREW JACKSON PKWY & RACHELS VIEW NB,0,0,6,LEBANON ROAD,-86.606656,36.203505,"(36.203505, -86.606656)"
4210,ANDHIGNN,ANDREW JACKSON PKWY & HIGHLAND VIEW DR NB,0,0,6,LEBANON ROAD,-86.605582,36.206709,"(36.206709, -86.605582)"
320,ANDDESNN,ANDREW JACKSON PKWY & DES MOINES DR,0,0,6,LEBANON ROAD,-86.601961,36.209543,"(36.209543, -86.601961)"
319,ANDALBNN,ANDREW JACKSON PKWY & ALBANY DR NB,0,0,6,LEBANON ROAD,-86.600197,36.210434,"(36.210434, -86.600197)"
324,ANDTRENN,ANDREW JACKSON PKWY & TRENTON DR NB,0,0,6,LEBANON ROAD,-86.597721,36.213487,"(36.213487, -86.597721)"
1281,LEBANDWF,LEBANON PIKE & ANDREW JACKSON PKWY,0,1,6,LEBANON ROAD,-86.598612,36.215271,"(36.215271, -86.598612)"
1354,LEBANDWM,LEBANON PIKE & ANDREW JACKSON PKWY,0,1,6,LEBANON ROAD,-86.602305,36.215305,"(36.215305, -86.602305)"
1316,LEBHIGSN,LEBANON PIKE & HIGHLAND VIEW DR SB,0,0,6,LEBANON ROAD,-86.611594,36.207966,"(36.207966, -86.611594)"
1333,LEBMONSN,LEBANON PIKE & MONACO DR SB,0,0,6,LEBANON ROAD,-86.613246,36.20624,"(36.206240, -86.613246)"
1284,LEBBELSF,LEBANON PIKE & BELINDA DR SB,0,0,6,LEBANON ROAD,-86.614804,36.204656,"(36.204656, -86.614804)"
1363,LEBSWESF,LEBANON PIKE & SWEDEN DR SB,0,0,6,LEBANON ROAD,-86.617119,36.202056,"(36.202056, -86.617119)"
3227,LEBOLDSF,LEBANON PIKE & OLD HICKORY BLVD SB,0,0,6,LEBANON ROAD,-86.621058,36.197061,"(36.197061, -86.621058)"
1337,LEBBONSF,LEBANON PIKE & BONNA SPRINGS DR SB,0,0,6,LEBANON ROAD,-86.621937,36.195357,"(36.195357, -86.621937)"
1320,LEBJACSN,LEBANON PIKE & JACKSONIAN DR SB,1,0,6,LEBANON ROAD,-86.623786,36.193116,"(36.193116, -86.623786)"
1338,LEBBONWM,LEBANON PIKE & BONNABROOK DR SB,0,0,6,LEBANON ROAD,-86.627722,36.189506,"(36.189506, -86.627722)"
1314,LEBHICSN,LEBANON PIKE & HICKORY HILL LN SB,0,1,6,LEBANON ROAD,-86.629154,36.188494,"(36.188494, -86.629154)"
1289,LEBCENWF,LEBANON PIKE & CENTRAL PK WB,0,1,6,LEBANON ROAD,-86.63138,36.187036,"(36.187036, -86.631380)"
1339,LEBSTOWM,LEBANON PIKE & STONES RIVER RD WB,0,1,6,LEBANON ROAD,-86.636695,36.185434,"(36.185434, -86.636695)"
